"FIPS","Metro-Name","Population","PCT female","PCT 0-4","PCT 5-9","PCT 10-14","PCT 15-17","PCT 18-24","PCT 25-34","PCT 35-44","PCT 45-54","PCT 55-64","PCT 65-74","PCT 75-84","PCT 85 plus","PCT married","PCT less than HS","PCT BS plus","PCT MS plus","PCT unemployed","Median HH Income","Gini Index","PCT Occupied Housing","Median Gross Rent","Commute under 10","Commute 10-19","Commute 20-29","Commute 30-39","Commute 40-59","Commute 60-89","Commute 90 plus","PCT Health Insured","PCT Public HI","PCT Private HI"
47340,"Wabash, Indiana",31848,51.12,4.98,5.96,6.22,4.14,10.22,10.58,11.27,13.06,14.1,10.07,6.41,2.99,52.88,11.27,18.72,7.77,5.53,49052,0.4038,91.15,663,27.48,32.47,15.14,11.12,6.21,3,1.79,90.72,33.99,71.82
47700,"Warsaw, Indiana",78720,50.2,6.52,7.04,6.61,4.27,9.45,12.66,11.6,13.05,13.47,9.03,4.9,1.4,57.12,15.21,22.26,7.79,4.6,57190,0.4202,79.57,733,19.66,38.09,19.06,9.58,6.23,2.32,1.41,88.22,28.91,70.96
47780,"Washington, Indiana",32777,49.35,7.88,9.09,7.54,4.55,9.19,12.06,11.05,11.92,11.9,8.34,4.43,2.05,55.99,25.93,14.16,4.9,5.41,48355,0.4232,91.47,641,25.33,26.84,10.96,13.12,10.88,6.02,4.52,77.43,30.7,57.04
11180,"Ames, Iowa",95888,47.87,4.69,4.58,4.91,2.71,31.78,12.88,9.28,8.85,9.31,5.91,3.4,1.71,40.9,3.19,50.55,22.99,4.44,52671,0.4677,95.68,857,22.28,41.65,14.11,6.9,7.71,1.67,0.63,95.78,20.09,85.97
14340,"Boone, Iowa",26381,49.66,6.02,6.95,5.19,4.59,7.87,11.71,12.21,13.39,15.19,9.1,4.84,2.94,56.49,6.23,24.25,7.18,4.38,57906,0.4107,92.63,670,23.6,23.96,22.62,12.79,9.89,3.01,0.91,95.79,33.45,78.99
15460,"Burlington, Iowa",39876,51.01,6.1,5.66,7.21,3.87,7.72,11.29,11.42,13.16,14.43,10.32,5.62,3.2,50.43,7.95,19.81,5.78,5.59,47524,0.4447,90.38,743,27.56,42.54,13.44,7.3,3.39,1.67,0.93,93.06,40.74,69.45
16140,"Carroll, Iowa",20428,50.79,6.2,7.47,6.67,4.23,7.56,10.32,10.57,13.27,14.58,8.92,5.93,4.27,57.4,7.36,22.49,5.46,2.53,54563,0.4416,91.78,575,40.62,30.84,10.76,6.8,1.56,1.29,1.41,97.5,33.35,80.72
16300,"Cedar Rapids, Iowa",266122,50.46,6.2,6.36,6.95,4.08,9.14,13.05,12.61,13.52,12.77,8.41,4.63,2.28,53.15,5.7,30.05,9.07,3.8,62399,0.4272,92.85,714,17.22,38.84,20.96,10.52,5.75,1.94,1.2,95.65,31.34,77.9
17540,"Clinton, Iowa",47587,51.06,5.94,5.79,7.19,4.01,7.93,10.81,11.33,13.91,14.44,9.87,5.97,2.81,51.26,8.26,19.18,5.97,4.22,50295,0.435,90.76,645,26.1,33.92,13.47,9.44,9.02,1.8,1.72,95.37,38.5,74.31
19340,"Davenport-Moline-Rock Island, Iowa",171493,50.91,6.57,6.7,6.8,3.96,8.58,13.48,12.55,13.2,13.25,8.57,4.16,2.19,50.51,7.6,31.91,11.93,4.18,57681,0.4497,91.29,748,15.51,40.34,24.2,8.89,4.24,1.4,1.07,94.32,33.29,73.86
19780,"Des Moines-West Des Moines, Iowa",623113,50.78,7.16,7.18,7.14,4.06,8.53,14.94,13.61,13.22,11.66,7.23,3.6,1.67,52.4,7.64,36.13,10.91,4.35,65971,0.4456,93.36,857,14.74,34.81,25.9,12.93,4.87,1.46,1.11,94.8,29.72,77.07
20220,"Dubuque, Iowa",96571,50.55,6.29,6.46,6.35,4.02,10.46,12.59,10.74,13.06,13.57,8.6,5.43,2.44,53.61,7.73,30.02,10.41,3.86,59150,0.4366,93.28,742,24.94,43.82,15.39,6.51,2.41,1.27,1.47,95.68,30.52,80.12
21840,"Fairfield, Iowa",17945,47,4.92,3.95,6.33,4.1,10.54,13,11.18,10.7,16.19,12.01,5.12,1.96,48.25,5.2,33.41,14.08,6.66,44516,0.4924,90.36,661,33.41,33.17,12.61,6.41,2.62,0.94,0.89,93.72,40.99,65.82
22700,"Fort Dodge, Iowa",36945,48.62,5.82,6.24,5.58,3.9,11.59,11.71,10.95,12.44,14.45,9.13,5.38,2.81,45.43,8.64,20.44,5.83,5.67,42148,0.4571,88.47,614,29.08,39.25,14.01,7.51,2.94,1.96,1.27,94.16,40.07,70.43
22800,"Fort Madison-Keokuk, Iowa",34785,49.54,5.93,6.38,5.38,3.93,8.03,11.13,11.19,13.72,15.2,11.27,4.88,2.93,52.97,7.66,15.67,4.47,7.6,48266,0.4048,87.43,623,28.51,33,15.49,11.33,6.44,1.31,0.84,93.71,41.25,69.74
26980,"Iowa City, Iowa",166520,50.44,6.24,5.9,5.59,3.14,19.38,15.5,11.64,10.61,10.62,6.62,3.15,1.64,46.25,5.45,47.92,21.79,3.32,59800,0.476,93.64,911,16.48,37.19,22.77,12.31,4.69,1.5,0.73,93.72,23.19,81.3
32260,"Marshalltown, Iowa",40476,49.6,6.87,7.49,6.79,3.98,8.74,11.68,11.19,12.39,13.61,9.1,5.43,2.73,54.15,14.93,19.55,5.65,5.26,52752,0.3982,92.78,679,29.38,37.9,12.76,5.9,6.21,2.86,1.46,92.56,37.85,70.93
32380,"Mason City, Iowa",50636,51.13,5.45,5.79,5.95,3.69,8.06,11.04,10.73,13.52,15.72,10.28,6.48,3.29,51.84,6.7,21.15,5.94,4.39,50621,0.4561,86.53,665,27.87,39.09,14.9,7.66,4.16,1.39,1.45,94.01,37.79,73.61
34700,"Muscatine, Iowa",42923,50.48,6.45,7.33,7.13,4.38,8.6,12.28,11.99,13.19,13.21,8.68,4.55,2.21,53.72,12.99,21.1,6.55,3.49,56398,0.4256,90.93,748,25.87,38.91,15.01,7.05,6.24,1.49,0.81,95.23,32.45,77.06
35500,"Newton, Iowa",36789,48.91,5.84,5.57,7.1,3.79,7.42,11.79,11.68,14.22,14.14,9.88,6.24,2.32,54.84,6.95,18.13,4.36,4.56,56363,0.4027,89.56,696,23.2,22.83,14.4,14.21,16.71,2.99,0.53,95,38.07,73.13
36540,"Omaha-Council Bluffs, Iowa",122416,50.66,6.21,6.69,6.69,4.02,8.55,11.62,11.85,13.53,14.29,9.27,4.79,2.48,52.2,9.69,20.96,6.38,4.19,57956,0.4217,92.1,776,16.89,32.92,18.27,16,8.44,2.75,1.24,93.44,35.79,72.29
36820,"Oskaloosa, Iowa",22301,49.36,6.28,6.9,6.82,4.01,8.8,11.83,11.55,12.58,13.78,9.32,4.91,3.22,53.97,8.14,23.83,6.83,5.6,50568,0.4602,91.02,613,28.9,29.94,18.11,9.67,4.61,2.67,1.24,95.9,35.82,74.73
36900,"Ottumwa, Iowa",44155,50.63,6.61,6.64,6.67,3.97,8.92,12.13,11.63,12.34,14.06,8.95,5.69,2.39,54.2,12.97,18.27,6.4,5.8,44863,0.4381,90.37,638,25.86,36.77,12.85,10.86,6.14,1.89,2.19,89.65,38.76,66.75
37800,"Pella, Iowa",33127,50.67,5.97,6.76,7.07,4.16,10.77,10.58,11.41,13.1,13.19,9.16,5.64,2.19,55.92,6.8,26.06,7.93,3.59,57917,0.396,92.83,654,34.98,25.41,11.44,7.51,9.63,4.98,0.87,96.93,32.86,80.06
43580,"Sioux City, Iowa",127424,50.75,7.1,7.23,7.31,4.4,9.67,12.31,11.98,12.5,12.63,8.16,4.43,2.27,50.85,12.8,22.07,6.34,4.4,53593,0.4316,93.15,713,22.02,40.94,17.07,8.89,3.85,1.52,1.38,92.64,36.05,69.1
43980,"Spencer, Iowa",16387,50.63,6.36,6.55,6.27,3.73,7.18,11.16,11.31,12.64,14.85,9.85,6,4.11,55.85,6.55,21.67,4.91,3.39,48978,0.4373,89.01,629,37.09,27.92,11.05,9.72,5.01,1.49,1.11,95.64,36.3,73.98
44020,"Spirit Lake, Iowa",17000,49.72,4.89,5.32,5.47,3.48,6.6,10.06,10.42,12.68,16.81,12.99,7.86,3.42,59.71,4.37,29.47,9.09,2.96,59889,0.4328,59.81,743,33.59,33.42,12.93,8.94,3.94,0.96,0.96,95.34,38.85,75.2
44740,"Storm Lake, Iowa",20369,49.66,7.66,7.45,6.44,4.04,11.64,12.65,10.6,11.86,13.47,6.81,3.95,3.43,53.69,20.57,20.11,5.73,4.88,52784,0.4385,91.21,640,41.81,31.84,10.38,5.23,2.88,1.35,1,89.41,33.9,67.46
47940,"Waterloo-Cedar Falls, Iowa",170055,50.86,6.18,6.11,6.02,3.53,14.46,12.4,11.16,11.42,12.68,8.58,5.05,2.41,49.12,7.85,27.65,9.09,4.88,53689,0.4507,92.22,731,24.63,41.67,17.89,6.71,2.79,1.36,1.27,94.52,32.36,76.98
11680,"Arkansas City-Winfield, Kansas",35732,49.7,6.34,6.92,6.6,4.09,10.98,11.63,11.28,11.98,12.9,9.26,4.95,3.08,52.33,9.99,20.31,6.49,5.16,46624,0.4282,84.94,677,31.62,32.81,12.56,7.3,7.58,3.75,0.92,89.54,35.48,68.89
11860,"Atchison, Kansas",16466,51.68,5.9,6,7.68,4.05,14.87,10.66,9.95,11.85,12.45,8.68,5.26,2.65,45.25,7.64,20.75,7.67,6.32,46640,0.4919,85.73,626,33.01,28.06,10.09,7.26,8.47,5.91,1.12,90.87,33,73.45
17700,"Coffeyville, Kansas",33463,50.45,6.61,6.69,6.73,3.54,9.12,11.54,10.64,12.64,13.71,10.24,5.7,2.84,53.12,10.82,18.67,5.83,5.83,43977,0.4322,82.52,633,34.64,30.6,16.96,6.95,5.03,1.96,1.28,88.05,37.9,65.55
19980,"Dodge City, Kansas",34658,48.26,9.69,8.62,7.79,4.47,10.51,14.24,11.8,12.34,10.13,5.69,2.95,1.78,53.75,29.17,18.31,6.17,6.31,49890,0.4294,92.79,709,28.95,50.01,8.27,5.01,3.3,1.29,0.88,84.22,25.67,66.01
21380,"Emporia, Kansas",33302,51.46,5.97,6.5,6.19,3.8,17.75,12.1,10.31,11.13,12.42,7.58,4.54,1.7,48.57,10.94,27.08,9.51,5.83,42992,0.4618,88.77,643,36.94,35.75,8.79,3.97,6.05,2.14,2.73,89.16,29.99,70.53
23780,"Garden City, Kansas",41028,49.23,8.76,8.93,8.19,5.08,10.35,13.8,11.31,12.68,10.66,5.96,2.95,1.33,51.25,27.98,16.9,5.57,4.64,51671,0.4121,92.43,732,34.59,40.2,11.57,5.99,1.79,1.99,0.84,86.83,27.06,68.47
24460,"Great Bend, Kansas",27067,50.33,6.43,7.23,6.43,4.02,8.45,12.36,10.98,11.64,14.65,8.63,6.25,2.92,54.36,12.42,16.91,5.07,4.16,46070,0.4494,88.9,626,35.95,36.88,10.1,4.39,3.31,2.88,2.98,86.61,34.34,67.03
25700,"Hays, Kansas",28877,49.89,6.53,6.41,5.22,3.38,18.82,13.44,9.72,10.44,11.82,7.33,5.08,1.79,44.74,6.78,35.58,10.63,2.79,49562,0.495,88.56,677,41.06,40.63,7.88,3.53,1.02,0.8,1.49,93.32,25.48,81.48
26740,"Hutchinson, Kansas",63360,49.58,5.71,6.76,6.39,4.03,8.87,12.24,11.16,12.51,13.91,9.64,6.1,2.68,52.22,12.29,20.02,6.44,4.98,47897,0.4303,87.95,698,25.6,42.52,12.28,6.53,5.35,3.23,1.13,91.1,35.67,71.93
27920,"Junction City, Kansas",35796,46.85,12.23,8.91,6.47,3.39,15.4,20.95,12.03,7,5.79,4.62,2.27,0.95,62.61,7.21,21.36,6.35,7.96,46096,0.383,84.46,1052,18.38,48.63,21.07,5.38,1.78,1.02,0.7,91.53,27.69,76.77
28140,"Kansas City, Kansas",863961,50.51,6.88,7.25,7.23,4.22,8,13.81,13.73,13.44,12.39,7.64,3.64,1.77,54.09,7.84,44.03,16.51,4.45,70289,0.4601,93.21,957,12.07,32.82,25.2,15.02,7.06,1.63,0.91,91.12,24.24,77.9
29940,"Lawrence, Kansas",117806,50.47,5.36,5.5,4.98,3.06,24.09,15.18,11.16,9.91,9.95,6.38,2.95,1.48,40.45,4.72,49.96,23.56,4.66,54370,0.4753,91.53,869,20.43,37.51,12.7,11.02,11.07,2.83,0.64,91.29,20.81,80.5
30580,"Liberal, Kansas",22948,48.79,9.05,10.24,7.46,4.62,10.82,15.51,11.85,11.76,9.18,4.91,3.42,1.18,47.83,32.82,12.11,3.18,7.29,47535,0.4224,92.32,722,43.33,36.23,4.34,2.79,3.43,4.23,1.94,80.5,27.97,59.75
31740,"Manhattan, Kansas",98884,47.36,6.47,5.96,4.54,2.79,27.33,17.09,9.58,8.29,8.49,5.25,2.84,1.37,43.96,4.46,42.16,18.15,5.18,51427,0.4643,88.89,917,27.21,38.96,15.05,7.61,3.3,1.56,0.88,94,20.05,84.57
32700,"McPherson, Kansas",28792,50.55,5.92,6.22,6.97,4.16,9.3,11.32,10.97,12.16,14.08,9.34,5.53,4.03,59.96,8.57,28.63,8.64,2.46,56946,0.4042,92.55,706,44.18,29.2,11.95,6.74,3.04,1.05,0.54,93.67,28.38,79.56
36840,"Ottawa, Kansas",25599,51.15,6.02,7.6,6.78,4.18,9.08,11.34,11.27,13.76,14.08,9.44,4.45,2,55.62,8.01,20.33,6.77,5.35,53167,0.4082,88.26,754,23.2,24.57,11.94,16.97,12.26,5.22,1.51,92.06,31.03,76.21
37660,"Parsons, Kansas",20553,50.65,6.45,6.54,6.71,3.99,8.16,11.04,11.01,13.84,14.15,10.18,5.1,2.81,53.7,12.78,17.63,6.11,4.74,45706,0.4111,80.32,612,38.28,31.34,11.41,7.48,5.24,1.58,1.43,89.71,38.32,66.07
38260,"Pittsburg, Kansas",39099,49.95,5.89,6.09,6.17,3.63,18.45,12.12,10.62,11.05,11.05,8.15,4.66,2.12,43.88,9.67,28.91,10.85,5.38,38017,0.4647,82.94,702,33.27,35.28,10.92,10.26,5.42,1.27,0.92,88.22,31.46,68.11
41140,"St. Joseph, Kansas",7790,49.27,5.33,6.55,4.58,3.75,14.16,10.77,10.4,12.27,14.38,9.74,4.54,3.53,54.73,9.9,17,4.38,4.47,50300,0.4175,85.42,614,27.5,23.77,20.03,12.08,5.23,2.75,1.92,88.01,30.12,70.13
41460,"Salina, Kansas",61291,50.32,6.57,6.42,6.8,4.17,8.86,12.11,12.14,12.74,13.76,8.99,5.16,2.3,50.55,9.43,24.76,8.13,4.13,49897,0.448,91.13,736,28.78,44.17,12.09,7.14,1.94,1.18,1.4,90.53,30.89,73.16
45820,"Topeka, Kansas",233382,51.11,6.39,6.88,6.71,4.17,8.15,12,11.52,13.1,14.14,9.49,4.99,2.45,52.93,8.13,28.11,10.07,5.51,55194,0.4222,89.59,751,15.98,41.13,18.52,11.05,5.69,2.9,1.45,91.41,32.22,75.19
48620,"Wichita, Kansas",642339,50.44,7.11,7.3,7.35,4.32,9.25,13.72,11.97,12.45,12.7,7.71,4.21,1.92,51.14,10.26,30.02,10.23,5.3,53953,0.4468,89.98,769,16.09,36.33,25.36,11.92,4.45,1.27,1.11,89.06,29.21,71.63
12680,"Bardstown, Kentucky",45131,50.64,6.73,6.67,6.86,4.28,8.47,12.34,12.63,14.48,13.46,8.7,3.78,1.61,55.23,10.65,17.48,6.39,5.92,55182,0.4518,92.47,693,16.14,28.69,14.71,12.21,15.13,8.09,1.52,93.88,34.71,72.55
14540,"Bowling Green, Kentucky",169250,50.78,6.17,5.99,6.57,3.78,14.53,12.97,12.16,12.48,11.72,8.21,4.09,1.32,49.13,14.58,25.15,10,6,46716,0.4674,88.16,720,14.56,38.35,19.9,11.93,7.03,3.06,1.8,91.99,36.96,66.81
15820,"Campbellsville, Kentucky",25406,51.27,6.83,5.6,6.05,3.87,12.67,11.86,10.49,12.41,13.15,9.58,4.84,2.67,46.6,15.79,18.84,8.7,7.63,36455,0.4594,87.9,596,28.04,38.71,10.07,8.88,5.8,1.86,2.91,90.56,46.45,58.77
16420,"Central City, Kentucky",31153,49.4,5.03,5.73,6.46,3.81,9.79,11.47,12.38,13.75,13.52,10.61,5.91,1.53,53.17,20.08,11.28,5.22,9.6,40037,0.4252,83.04,540,20.12,28.88,18.36,14.39,7.96,7.47,1.82,91.71,44.21,61.9
17140,"Cincinnati, Kentucky",439785,50.58,6.52,7.07,6.79,4.13,8.58,13.62,13.19,14.03,12.88,7.99,3.69,1.51,51.07,10.22,28.49,10.37,5.23,60093,0.4415,90.7,802,10.57,29.67,24.34,16.09,10.64,3.5,1.5,93.31,31.64,73.23
17300,"Clarksville, Kentucky",86724,47.56,8.77,7.36,6.99,3.5,14.08,15.41,10.87,9.99,9.86,7.57,4.12,1.48,50,14.64,16.82,7.16,8.51,42427,0.4512,82.8,755,27.29,36.58,13.53,10.93,4.79,2.89,1.91,89.03,40.81,61.18
19220,"Danville, Kentucky",54186,50.46,5.78,6.26,5.97,3.73,10.7,11.08,12,13.93,13.08,9.76,5.64,2.07,50.57,16.94,17.37,8.11,6.56,39960,0.4579,88.31,653,18.59,31.04,17.91,9.22,9.51,6.77,1.93,91.09,42.27,62.61
21060,"Elizabethtown-Fort Knox, Kentucky",150253,49.96,6.37,7.08,6.74,4.32,9.38,13.3,12.88,13.97,12.78,7.91,3.96,1.32,53.5,10.93,21.21,9.24,6.71,51441,0.4234,88.47,776,15.52,31.58,18.54,13.46,11.31,4.98,1.68,92.9,38.28,71.59
21780,"Evansville, Kentucky",46252,51.55,6.21,6.99,6.17,3.89,7.78,12.48,12.37,13.59,14.37,9.53,4.61,2,49.88,13.68,16.81,7.47,4.77,43458,0.4478,91.13,643,19.2,33.81,20.22,12.79,6.55,3.97,1.04,93.3,41.83,65.49
23180,"Frankfort, Kentucky",71986,51.18,5.32,6.47,6.56,3.65,8.56,12.37,12.85,14.38,14.12,9.55,4.28,1.87,49.78,12.4,25.89,9.56,6.91,53068,0.3981,90.35,722,19.28,36.14,15.52,11.64,10.18,3.84,0.95,91.77,34.74,72.26
23980,"Glasgow, Kentucky",53408,51.22,6.37,5.87,7.38,4.1,8.02,11.61,12.16,14.01,13.37,9.62,5.41,2.07,53.93,18.76,15.46,6.42,7.27,39117,0.4376,85.93,639,17.58,32.5,17.45,13.83,9.44,2.58,1.19,90.77,46.79,56.91
26580,"Huntington-Ashland, Kentucky",84498,50.63,5.63,6.52,5.51,3.79,7.39,11.4,12.73,13.76,14.39,10.68,5.82,2.37,53.75,11.99,18.44,7.34,9.04,46521,0.4908,87.34,656,17.66,32.79,21.81,13.76,7.72,2.73,1.89,91.88,46.3,62.49
30460,"Lexington-Fayette, Kentucky",500689,51.05,6.26,6.22,6.16,3.6,12.25,14.34,13.17,12.97,11.98,7.82,3.64,1.59,47.01,10.66,36.21,15.18,5.98,54436,0.4806,91.37,808,13.87,33.53,23.37,14.84,6.53,2.21,1.23,91.79,32.14,71.11
30940,"London, Kentucky",127352,51.25,6.38,6.31,6.86,4.2,9.37,12.07,12.47,13.71,13.01,9.44,4.79,1.39,49.24,23.77,14.13,6.23,9.88,33745,0.4883,85.77,595,17.7,40.85,18.03,11.28,4.97,2.6,2.17,91.23,53.19,48.98
31140,"Louisville/Jefferson County, Kentucky",995850,51.23,6.2,6.3,6.45,3.92,8.63,13.84,12.84,13.79,13.36,8.62,4.15,1.89,46.5,10.58,30.22,12.42,6.08,55032,0.4716,91.35,800,9.5,29.39,26.97,18.14,8.29,2.41,1.31,93.1,34.74,71.56
31580,"Madisonville, Kentucky",45985,51.39,6.14,7.27,5.78,4.01,7.36,12.17,12.02,13.79,14.4,9.82,5.58,1.66,53.92,14.42,15.7,6.68,5.95,44048,0.446,86.84,657,21.02,36.06,14.64,11.94,8.44,4.47,1.8,90.35,38.09,66.16
32460,"Mayfield, Kentucky",37259,50.95,6.76,6.84,6.34,4.47,7.9,11.33,12.15,13.31,13.29,10.08,5.56,1.98,53.07,16.51,16.22,6.53,7.72,40369,0.4703,85.09,634,16,29.81,19.38,17.89,11.02,1.58,1.34,90.6,42.84,61.81
32500,"Maysville, Kentucky",17167,50.9,6.19,6.75,6.08,4.4,8.49,11.1,11.79,13.79,14.42,9.93,4.05,3.01,54.65,14.06,18.45,8.97,5.78,43082,0.5111,82.61,591,17.52,35.9,17.55,6.34,6.44,8.06,5.27,90.86,42.49,63.96
33180,"Middlesborough, Kentucky",27469,51.27,6.02,5.58,6.1,3.65,8.19,12.34,12.21,13.98,14.04,10.82,4.97,2.1,45.2,32.78,9.31,4.67,8.99,23558,0.5006,83.85,496,30.91,27.78,14.14,11.22,7.18,4.04,1.81,91.59,64.6,38.32
34460,"Mount Sterling, Kentucky",46120,50.05,6.43,6.43,6.95,4.28,7.75,11.78,12.92,14.5,12.95,9.59,5.08,1.34,51.46,19.19,14.77,5.83,7.51,40847,0.4451,82.45,645,18.32,28.69,17.72,13,12.23,5.86,1.64,90.84,45.41,59.24
34660,"Murray, Kentucky",38616,51.85,5.09,4.35,5.75,2.94,20.42,11.75,10.3,11.52,11.51,9.57,4.91,1.88,44.74,11.61,28.79,12.65,5.73,39269,0.4871,79.4,651,30.34,38.76,10.85,7.72,5.66,2.24,0.89,91.69,35.57,69.82
36980,"Owensboro, Kentucky",117319,51.03,6.63,6.75,6.96,4.09,8.16,12.29,12.1,13.37,13.23,9.31,5.21,1.9,53.48,11.53,19.97,7.84,6.1,48217,0.4497,92.07,687,21.11,39.94,16.06,9.91,6.85,2.69,1.78,94.32,39.91,68.17
37140,"Paducah, Kentucky",82725,51.85,5.88,5.63,6.62,3.79,7.45,11.5,12.01,13.43,14.84,10.75,5.39,2.71,50.63,12.61,21.47,8.21,5.03,43031,0.5116,85.89,637,18.13,40.84,18.76,9.52,5.76,2.33,1.34,92.97,43.28,64.2
40080,"Richmond-Berea, Kentucky",105191,51.38,5.73,6.34,5.65,3.59,16.32,11.99,12.44,12.7,11.7,8.23,3.67,1.64,46.33,14.82,27,10.59,7.29,44778,0.4573,89.92,668,19.99,30.89,14.87,13.18,12.34,4.34,1.48,93.24,37.11,67.18
43700,"Somerset, Kentucky",63974,50.91,5.81,6.43,6.29,3.87,7.68,11.75,12.24,14.06,13.88,10.62,5.39,1.98,49.78,18.61,15.22,6.15,8.56,35022,0.5015,82.08,627,17.92,40.42,19.47,9.95,5.23,2.89,2.5,92.5,50.51,58.37
46460,"Union City, Kentucky",6259,50.57,6.04,5.91,5.58,3.44,8.61,12.69,10.48,12.96,15.63,10.42,5.66,2.6,40.57,21.03,14.88,6.22,7.6,28274,0.4751,73.3,501,25.86,22.37,21.56,13.13,3.81,4.35,2.38,91.29,58.65,51.26
10780,"Alexandria, Louisiana",154385,50.41,6.7,6.95,6.76,4.24,8.97,13.4,12.46,12.97,12.57,8.7,4.56,1.72,43.79,15.78,18.3,6.52,7.75,42275,0.4753,82.89,773,16.11,35.78,21.78,12.77,5.33,2.33,3.65,88.07,42.43,59.66
12820,"Bastrop, Louisiana",26290,52.43,7.19,7.45,6.06,3.95,8.82,11.6,11.09,12.59,14.05,9.73,5.76,1.71,43.37,19.73,13.86,3.02,6.05,31672,0.5043,80.21,574,17.72,29,12.38,24.81,10.17,4.15,0.99,86.64,46.07,51.58
12940,"Baton Rouge, Louisiana",828741,51.01,6.6,6.69,6.56,3.99,11.82,14.46,12.47,12.59,12.06,7.81,3.64,1.31,43.47,12.61,27.64,9.59,6.68,55329,0.474,87.02,873,9.58,26.72,22.26,18.19,12.39,5.91,2.12,89.35,31.67,67.24
14220,"Bogalusa, Louisiana",46449,50.6,6.13,6.86,6.78,4.34,8.19,11.94,12.2,12.81,13.96,10.03,5.23,1.54,43.1,23.44,12.2,4.22,12.31,32962,0.4794,81.71,582,15.16,28.94,12.45,11.1,15.01,5.45,9.28,84.61,50.62,45.73
19760,"DeRidder, Louisiana",36598,49.09,6.59,6.13,7.47,4.68,8.72,13.16,12.78,13.02,12.58,8.89,4.45,1.52,52.18,15.28,16.32,4.78,7.42,47350,0.4563,86.33,699,16.43,20.21,13.24,21.29,15.74,7.27,4.21,85.15,37.39,60.6
22860,"Fort Polk South, Louisiana",51906,46.8,8.61,7.59,6.02,3.47,14.36,17.82,12.5,9.85,8.94,6.67,3.16,1.02,53.47,12.46,17.68,5.34,8.69,46620,0.4338,81.42,952,21.12,35.28,21.82,10.42,4.7,2.01,2.71,89.24,35.95,67.87
25220,"Hammond, Louisiana",128850,51.46,7.2,6.68,6.88,3.97,10.87,14.56,12.03,12.13,12.42,8.21,3.87,1.18,44.76,17.96,19.88,5.81,8.86,45901,0.4622,88.62,783,11.63,28.19,14.46,11.71,13.71,12.53,4.61,86.87,41.63,56.11
26380,"Houma-Thibodaux, Louisiana",211179,50.74,6.92,6.93,6.95,3.94,9.23,14.35,12.04,13.76,12.38,8.02,3.97,1.51,48.73,22.72,15.31,4.26,6.55,50013,0.4555,89.48,827,18.19,31.89,14.98,13.92,9.66,4.71,3.76,86.56,35.84,61.75
27660,"Jennings, Louisiana",31405,50.86,6.94,6.46,7.74,4.43,8.47,12.59,11.64,13,13.15,8.64,4.88,2.07,46.7,21.01,15.76,5.7,9.13,40744,0.4875,83.39,600,23.32,25.53,9.15,15.87,11.99,6.44,6.08,89.05,43.69,59.53
29180,"Lafayette, Louisiana",487633,51.18,7.04,7.22,6.62,4.11,9.44,14.88,12.4,12.95,12.48,7.5,3.83,1.53,45.43,17.59,22.12,6.56,6.79,49514,0.4794,87.69,769,15.73,31.95,19.51,15.42,6.94,3.44,4.42,87.18,34.21,63.13
29340,"Lake Charles, Louisiana",205559,51.26,6.91,6.91,6.94,4.09,9.26,14.37,11.89,12.64,12.98,8.16,4.24,1.61,47.29,14.1,21.39,6.96,6.53,48481,0.4654,87.5,792,15.28,41.29,22.13,11.09,3.86,1.81,2.51,87.6,36.15,63.1
33740,"Monroe, Louisiana",178970,51.82,6.99,7.1,6.73,4.29,10.11,13.73,12.1,12.26,12.4,8.14,4.37,1.77,42.55,14.4,22.77,7.5,6.91,39904,0.505,82.31,719,15.42,38.33,18.25,17.1,5.19,1.71,1.78,86.82,40.51,57.45
34020,"Morgan City, Louisiana",52578,50.26,6.89,6.42,6.82,4.38,8.7,13.26,12.01,13.44,13.19,8.72,4.65,1.52,37.76,20.23,10.63,3.09,8.45,41345,0.4518,85.56,752,27.66,38.73,12.24,6.32,6.16,3.41,4,86.64,45.23,51.67
35020,"Natchez, Louisiana",20211,48.94,6.33,6.63,7.06,4.08,8.81,13.14,11.99,12.27,13.58,9.11,5.7,1.33,42.04,23.57,11.35,3.2,9.24,30028,0.5132,78.11,528,37.41,29.42,15.72,5.96,4.75,2.08,3.89,75.9,36.81,49.81
35060,"Natchitoches, Louisiana",39051,52.34,6.46,6.15,7.33,3.93,16.83,11.29,9.91,11.21,11.51,9.08,4.49,1.81,37.44,14.96,19.41,7.03,13.62,29001,0.5346,76.8,681,21.44,38.86,13.48,11.5,5.79,3.7,3.49,86.33,44.75,52.66
35380,"New Orleans-Metairie, Louisiana",1260660,51.63,6.24,6.39,6.13,3.71,8.67,15.19,12.59,13.4,13.48,8.54,4.01,1.66,41.61,13.96,29.01,10.75,7.12,50154,0.4999,86.68,947,10.26,29.5,21.48,17.46,9.91,5.4,2.4,87.65,36.54,60.61
36660,"Opelousas, Louisiana",83580,51.97,7.54,7.33,7.86,4.48,8.61,12.4,11.12,12.83,12.78,8.68,4.49,1.9,43.02,23.55,13.52,4.31,5.54,32163,0.5085,83.57,616,20.11,21.71,18.92,16.09,10.36,5.8,3.67,87.36,38.71,58.13
40820,"Ruston, Louisiana",47536,51.18,5.67,5.44,5.72,3.39,25.78,12.87,9.34,9.52,9.66,6.99,4.09,1.53,36.09,11.84,36.19,15.14,8.83,34424,0.5442,87.15,679,28.25,38.48,9.16,9.81,5.34,3.87,1.83,87.58,31.47,66.99
